date,close,open,high,low,vol,pct_change,return,log_return,volatility_20d
2016-10-21,8693.05,8708.6,8709.1,8652.05,162.16,-0.07,-0.0007299353978436063,-0.0007302019303950406,0.14250485885153644
2016-10-24,8708.95,8709.85,8736.95,8684.15,161.97,0.18,0.0018290473424174003,0.0018273766721734427,0.13714279965953316
2016-10-25,8691.3,8721.7,8722.65,8663.45,195.7,-0.2,-0.0020266507443493786,-0.0020287071798899977,0.13671227868446245
2016-10-26,8615.25,8657.3,8657.3,8596.6,226.13,-0.88,-0.008750129439784482,-0.008788636615468148,0.13324924229726579
2016-10-27,8615.25,8607.1,8624.85,8550.25,250.34,0.0,0.0,0.0,0.13317671228998587
2016-10-28,8638.0,8625.0,8653.75,8581.75,180.91,0.26,0.0026406662604103737,0.0026371858270232084,0.132436310606759
2016-10-30,8625.7,8672.35,8678.25,8616.25,166.11,-0.14,-0.0014239407270200122,-0.0014249554940435026,0.11608354635090616
2016-11-01,8626.25,8653.15,8669.6,8614.5,170.07,0.01,6.376294097854007e-05,6.376090820862876e-05,0.11581464635347144
2016-11-02,8514.0,8542.8,8549.5,8504.85,160.13,-1.3,-0.013012606868569754,-0.013098012546713908,0.11136482524916143
2016-11-03,8484.95,8499.85,8537.65,8476.15,175.77,-0.34,-0.0034120272492365045,-0.0034178614890483976,0.11008183201456964
2016-11-04,8433.75,8503.6,8504.0,8400.25,231.78,-0.6,-0.0060342135192311686,-0.006052492957414144,0.1111243636864974
2016-11-07,8497.05,8535.75,8535.85,8481.45,178.07,0.75,0.007505558025789227,0.007477531474391754,0.11551933795715903
2016-11-08,8543.55,8540.0,8559.4,8480.1,201.76,0.55,0.005472487510371327,0.005457567857587197,0.11793047497612062
2016-11-09,8432.0,8067.5,8476.2,8002.25,323.97,-1.31,-0.013056633366691717,-0.013142620492470334,0.12528556770780933
2016-11-10,8525.75,8555.6,8598.45,8510.7,271.2,1.11,0.011118358633776193,0.01105700404045472,0.12136836875711685
2016-11-11,8296.3,8456.65,8460.6,8284.95,275.22,-2.69,-0.026912588335337162,-0.02728136356027867,0.15439076013430228
2016-11-15,8108.45,8284.85,8288.55,8093.2,370.3,-2.26,-0.02264262382025717,-0.022902904489528118,0.17091731423242112
2016-11-16,8111.6,8205.65,8210.05,8089.4,277.8,0.04,0.000388483618940727,0.000388408178717196,0.15288435110822485
2016-11-17,8079.95,8105.1,8151.25,8060.3,197.18,-0.39,-0.0039018196163519425,-0.003909451573325995,0.15282716449511866
2016-11-18,8074.1,8097.55,8128.95,8048.3,166.2,-0.07,-0.000724014381277005,-0.0007242766062665681,0.1502172547322254
2016-11-21,7929.1,8102.1,8102.45,7916.4,225.61,-1.8,-0.01795865793091489,-0.018121871647160233,0.15809047966853346
2016-11-22,8002.3,7989.15,8019.05,7938.15,216.68,0.92,0.009231816977967267,0.00918946421801175,0.16410535393848857
2016-11-23,8033.3,8051.2,8055.2,7973.1,186.6,0.39,0.0038738862577010202,0.003866402082667232,0.16647176486492632
2016-11-24,7965.5,8011.8,8024.85,7952.55,268.62,-0.84,-0.008439869045099746,-0.008475686411485068,0.16635444603456698
2016-11-25,8114.3,8007.95,8122.25,7976.75,183.36,1.87,0.0186805599146318,0.01850822120281033,0.18415992095696862
2016-11-28,8126.9,8080.65,8146.5,8066.5,195.6,0.16,0.001552814167580685,0.001551609798274446,0.18375943624948612
2016-11-29,8142.15,8131.55,8197.35,8128.7,195.62,0.19,0.0018764842682941207,0.0018747258710823762,0.1845180705629194
2016-11-30,8224.5,8172.15,8234.25,8139.25,255.72,1.01,0.010114036218934919,0.010063231627096166,0.18997061109263114
2016-12-01,8192.9,8244.0,8250.8,8185.05,162.6,-0.38,-0.003842178855857581,-0.00384957898620221,0.18584475273593165
2016-12-02,8086.8,8153.55,8159.3,8070.05,176.77,-1.3,-0.012950237400676134,-0.013034822785839032,0.18996089815016642
2016-12-05,8128.75,8088.75,8141.9,8056.85,130.44,0.52,0.005187465993965468,0.005174057443189948,0.19127568405496084
2016-12-06,8143.15,8153.15,8178.7,8130.85,118.85,0.18,0.0017714900815009038,0.0017699228435711283,0.18864226351448285
2016-12-07,8102.05,8168.4,8190.45,8077.5,175.02,-0.5,-0.00504718689941841,-0.005059966967614639,0.18671807686249614
2016-12-08,8246.85,8152.1,8256.25,8151.75,146.86,1.79,0.017872020044309878,0.017714193176468933,0.19563916263888012
2016-12-09,8261.75,8271.7,8274.95,8241.95,154.34,0.18,0.0018067504562346848,0.001805120245922591,0.19070178064417306
2016-12-12,8170.8,8230.65,8230.65,8154.45,111.43,-1.1,-0.011008563560988893,-0.011069606204788154,0.16918339045710756
2016-12-13,8221.8,8196.15,8228.85,8155.8,189.74,0.62,0.006241738875018221,0.0062223399032888815,0.14901581843272552
2016-12-14,8182.45,8229.35,8229.4,8165.1,149.13,-0.48,-0.004786056581283837,-0.004797546425438739,0.15028850716892525
2016-12-15,8153.6,8128.4,8225.9,8121.95,187.43,-0.35,-0.0035258388380007277,-0.0035320692570365406,0.15014972928359713
2016-12-16,8139.45,8178.2,8178.7,8127.45,209.27,-0.17,-0.001735429748822681,-0.0017369373515074115,0.1502980541628704
2016-12-19,8104.35,8126.0,8132.5,8094.85,110.67,-0.43,-0.0043123306857342225,-0.004321655601441878,0.1349359960547888
2016-12-20,8082.4,8110.6,8124.1,8062.75,132.03,-0.27,-0.0027084220202731046,-0.002712096431263081,0.13204699472950862
2016-12-21,8061.3,8105.85,8112.55,8053.25,127.54,-0.26,-0.002610610709690153,-0.0026140242961534598,0.13185796054293786
2016-12-22,7979.1,8043.85,8046.45,7964.95,126.41,-1.02,-0.010196866510364333,-0.010249210688764674,0.13354054580612015
2016-12-23,7985.75,7972.5,8022.6,7942.05,127.92,0.08,0.0008334273288967964,0.0008330802211864997,0.11459382567428496
2016-12-26,7908.25,7965.1,7970.05,7893.8,110.17,-0.97,-0.009704786651222541,-0.009752185003088458,0.11847807967476874
2016-12-27,8032.85,7915.05,8044.65,7903.7,122.46,1.58,0.01575569816331046,0.01563286567878568,0.13267976062962944
2016-12-28,8034.85,8047.55,8100.55,8028.4,130.58,0.02,0.0002489776355838469,0.00024894664579607243,0.12657725847148313
2016-12-29,8103.6,8030.6,8111.1,8020.8,183.98,0.86,0.008556475852069312,0.008520076697512285,0.13064960315223198
2016-12-30,8185.8,8119.65,8197.0,8114.75,131.46,1.01,0.010143639863764209,0.01009253842808683,0.12707582337159962
2017-01-02,8179.5,8210.1,8212.0,8133.8,122.02,-0.08,-0.000769625448948208,-0.0007699217626575115,0.12599030559048485
2017-01-03,8192.25,8196.05,8219.1,8148.6,131.19,0.16,0.0015587749862460143,0.0015575613575361691,0.1259599462570371
2017-01-04,8190.5,8202.65,8218.5,8180.9,136.48,-0.02,-0.00021361652781592966,-0.00021363934707617968,0.12438937753014002
2017-01-05,8273.8,8226.65,8282.65,8223.7,163.96,1.02,0.0101703192723277,0.010118949579130353,0.11287167343225282
2017-01-06,8243.8,8281.85,8306.85,8233.25,143.69,-0.36,-0.0036259034542773794,-0.0036324929756751554,0.11347125794232954
2017-01-09,8236.05,8259.35,8263.0,8227.75,102.21,-0.09,-0.0009401004391178525,-0.0009405426106811757,0.10594066231751713
2017-01-10,8288.6,8262.7,8293.8,8261.0,147.31,0.64,0.006380485791125823,0.006360216663891995,0.1060422852973113
2017-01-11,8380.65,8327.8,8389.0,8322.25,192.28,1.11,0.01110561494100315,0.011044400399176861,0.11054892898200583
2017-01-12,8407.2,8391.05,8417.2,8382.3,177.95,0.32,0.00316801202770689,0.003163004450858122,0.10929794458253546
2017-01-13,8400.35,8457.65,8461.05,8373.15,190.95,-0.08,-0.0008147778094966807,-0.0008151099213466025,0.1089808559874781
2017-01-16,8412.8,8390.95,8426.7,8374.4,127.94,0.15,0.0014820811037634662,0.0014809839055218003,0.10673826557715578
2017-01-17,8398.0,8415.05,8440.9,8378.3,125.78,-0.18,-0.0017592240395586378,-0.0017607732914233583,0.10624918672804205
2017-01-18,8417.0,8403.85,8460.3,8397.4,168.87,0.23,0.002262443438914019,0.002259887967437504,0.10489341604635401
2017-01-19,8435.1,8418.4,8445.15,8404.05,170.96,0.22,0.0021504098847571207,0.0021481010627708392,0.09412058761103335
2017-01-20,8349.35,8404.35,8423.65,8340.95,208.9,-1.02,-0.010165854583822354,-0.010217879770848582,0.1047273308173456
2017-01-23,8391.5,8329.6,8404.15,8327.2,200.99,0.5,0.005048297172833838,0.005035597244735685,0.09499704111933664
2017-01-24,8475.8,8407.05,8480.95,8398.15,184.75,1.0,0.010045879759280174,0.009995755325698906,0.08677946356655604
2017-01-25,8602.75,8499.45,8612.6,8493.95,301.49,1.5,0.014977937185870482,0.014866875494814625,0.09632735892903338
2017-01-27,8641.25,8610.5,8672.7,8606.9,283.91,0.45,0.00447531312661642,0.004465328690727306,0.09453566811390157
2017-01-30,8632.75,8635.55,8662.6,8617.75,314.11,-0.1,-0.0009836539852451365,-0.0009841380903137704,0.091985004212398
2017-01-31,8561.3,8629.45,8631.75,8552.4,537.11,-0.83,-0.008276621007211049,-0.008311062405448044,0.09931528831733984
2017-02-01,8716.4,8570.35,8722.4,8537.5,337.8,1.81,0.018116407554927383,0.017954260859053356,0.11373821266287348
2017-02-02,8734.25,8724.75,8757.6,8685.8,292.33,0.2,0.0020478637969805202,0.002045769782265635,0.11314614895674584
2017-02-03,8740.95,8735.15,8748.25,8707.75,196.94,0.08,0.0007670950568166024,0.0007668009897788109,0.11041321867343376
2017-02-06,8801.05,8785.45,8814.1,8770.2,200.4,0.69,0.006875682849118103,0.006852153135457134,0.1086375606424525
2017-02-07,8768.3,8805.7,8809.3,8741.05,233.3,-0.37,-0.0037211469086074755,-0.003728087599335007,0.11050522034878495
2017-02-08,8769.05,8774.55,8791.25,8715.0,225.49,0.01,8.55353945463655e-05,8.553173660309299e-05,0.11031781137379905
2017-02-09,8778.4,8795.55,8821.4,8724.1,193.28,0.11,0.0010662500498914707,0.0010656820090535477,0.10605177286807513
2017-02-10,8793.55,8812.35,8822.1,8771.2,232.95,0.17,0.001725827029982696,0.0017243395017456963,0.10602276436701129
2017-02-13,8805.05,8819.8,8826.9,8754.2,211.18,0.13,0.001307776722711429,0.001306922327557468,0.10547619391901711
2017-02-14,8792.3,8819.9,8820.45,8772.5,194.13,-0.14,-0.0014480326630740281,-0.0014490820755487257,0.10630685607613981
2017-02-15,8724.7,8778.95,8807.9,8712.85,222.83,-0.77,-0.0076885456592699075,-0.007718254905012281,0.11124399602401167
2017-02-16,8778.0,8739.0,8783.95,8719.6,190.28,0.61,0.006109092576249031,0.006090507722847818,0.11223122499606762
2017-02-17,8821.7,8883.7,8896.45,8804.25,307.53,0.5,0.004978354978355082,0.004966003944137277,0.11269211530046302
2017-02-20,8879.2,8818.55,8886.25,8809.8,173.02,0.65,0.00651801806907959,0.006496867645453195,0.10342081080589063
2017-02-21,8907.85,8890.75,8920.8,8860.95,181.09,0.32,0.0032266420398232576,0.003221447601126885,0.10316515901405605
2017-02-22,8926.9,8931.6,8960.75,8905.25,254.68,0.21,0.0021385631774220037,0.002136279706175582,0.09979923997641567
2017-02-23,8939.5,8956.4,8982.15,8927.55,388.87,0.14,0.0014114642261031651,0.0014104690468023052,0.08865766208198886
2017-02-27,8896.7,8943.7,8951.8,8888.65,195.85,-0.48,-0.004787739806476843,-0.004799237746814985,0.09119271955344004
2017-02-28,8879.6,8898.95,8914.75,8867.6,302.72,-0.19,-0.0019220609889060158,-0.001923910518447593,0.09158649441866218
2017-03-01,8945.8,8904.4,8960.8,8898.6,212.33,0.75,0.007455290778863866,0.007427637455889499,0.08631850411239701
2017-03-02,8899.75,8982.85,8992.5,8879.8,225.61,-0.51,-0.005147667061637828,-0.0051609619444392294,0.06724019289586677
2017-03-03,8897.55,8883.5,8907.1,8860.1,208.92,-0.02,-0.00024719795499883457,-0.0002472285134494071,0.06727828718350932
2017-03-06,8963.45,8915.1,8967.8,8914.0,180.2,0.74,0.007406533259155745,0.0073792395765551015,0.07105868386427906
2017-03-07,8946.9,8977.75,8977.85,8932.8,178.83,-0.18,-0.0018463872727577657,-0.001848093946849372,0.06864227570971852
2017-03-08,8924.3,8950.7,8957.05,8891.95,183.33,-0.25,-0.0025260145972347825,-0.002529210354928941,0.06771393775621105
2017-03-09,8927.0,8914.5,8945.8,8899.5,176.81,0.03,0.0003025447374025436,0.0003024989799723591,0.0676844739620616
2017-03-10,8934.55,8953.7,8975.7,8903.95,157.42,0.08,0.0008457488517978895,0.0008453914077621215,0.06768151918071857
2017-03-14,9087.0,9091.65,9122.75,9060.5,278.73,1.71,0.017062974632186423,0.016919037108222915,0.08848470464723669
2017-03-15,9084.8,9086.85,9106.55,9075.5,248.03,-0.02,-0.00024210410476510624,-0.00024213341669499945,0.08873284664854775
2017-03-16,9153.7,9129.65,9158.45,9128.55,215.1,0.76,0.007584096512856853,0.0075554818394591335,0.09041840299593633
2017-03-17,9160.05,9207.8,9218.4,9147.6,295.55,0.07,0.0006937085550102751,0.0006934680504509139,0.0830387182712051
2017-03-20,9126.85,9166.95,9167.6,9116.3,342.4,-0.36,-0.0036244343644411536,-0.003631018540763328,0.0845191020739259
2017-03-21,9121.5,9133.95,9147.75,9087.2,255.4,-0.06,-0.0005861825273780763,-0.0005863543995246928,0.0841873272939498
2017-03-22,9030.45,9047.2,9072.9,9019.3,239.46,-1.0,-0.009981910869922617,-0.01003206417186662,0.09172774669275109
2017-03-23,9086.3,9048.75,9099.05,9048.6,197.7,0.62,0.006184630887718701,0.006165584547492602,0.0933210878523908
2017-03-24,9108.0,9104.0,9133.55,9089.4,210.02,0.24,0.0023882108228872045,0.0023853635797301672,0.09336578304638872
2017-03-27,9045.2,9093.45,9094.85,9024.65,209.04,-0.69,-0.006895037329819886,-0.006918917934791204,0.0974760284883697
2017-03-28,9100.8,9081.5,9110.4,9079.8,188.99,0.61,0.006146906646619099,0.006128091479973277,0.09718344849282604
2017-03-29,9143.8,9128.7,9153.15,9109.1,250.9,0.47,0.0047248593530238026,0.004713732240665867,0.09726935525943821
2017-03-30,9173.75,9142.6,9183.15,9136.35,333.41,0.33,0.0032754434698922807,0.003270090889794336,0.09498232899571937
2017-03-31,9173.75,9158.9,9191.7,9152.1,196.77,0.0,0.0,0.0,0.09207862148876667
2017-04-03,9237.85,9220.6,9245.35,9192.4,143.44,0.7,0.0069873279738383864,0.0069630297186553496,0.0937883411722886
2017-04-05,9265.15,9264.4,9273.9,9215.4,190.53,0.3,0.002955233089950493,0.002950874972699546,0.09163496131688288
2017-04-06,9261.95,9245.8,9267.95,9218.85,191.94,-0.03,-0.0003453802690727148,-0.00034543992657459197,0.09102622692994362
2017-04-07,9198.3,9223.7,9250.5,9188.1,195.92,-0.69,-0.0068722029378264216,-0.006895925270026629,0.09497069696758108
2017-04-10,9181.45,9225.6,9225.65,9174.85,139.97,-0.18,-0.0018318602350432256,-0.0018335401428880005,0.09563188232499081
2017-04-11,9237.0,9184.55,9242.7,9172.85,206.26,0.61,0.006050242608738099,0.0060320133814717155,0.09699167681783599
2017-04-12,9203.45,9242.5,9246.4,9161.8,166.76,-0.36,-0.00363213164447318,-0.00363874385040507,0.08008637192437243
2017-04-13,9150.8,9202.5,9202.65,9144.95,171.7,-0.57,-0.005720680831644787,-0.0057371066005767095,0.08320082684462915
2017-04-17,9139.3,9144.75,9160.0,9120.25,132.24,-0.13,-0.0012567207238711742,-0.0012575110595836488,0.07886268955265727
2017-04-18,9105.15,9163.0,9217.9,9095.45,179.57,-0.37,-0.0037366100248377165,-0.0037436085914588713,0.07985300464659822
2017-04-19,9103.5,9112.2,9120.5,9075.15,179.12,-0.02,-0.0001812161249402644,-0.00018123254656617248,0.07887766320091279
2017-04-20,9136.4,9108.1,9143.9,9102.65,175.63,0.36,0.0036139946174547077,0.0036074798304592064,0.07995196283566763
2017-04-21,9119.4,9179.1,9183.65,9088.75,159.98,-0.19,-0.001860689111685132,-0.0018624223440083505,0.07100380062707787
2017-04-24,9217.95,9135.35,9225.4,9130.55,172.91,1.08,0.010806632015264217,0.010748657665170285,0.07743499565209785
2017-04-25,9306.6,9273.05,9309.2,9250.35,173.9,0.96,0.009617105755618027,0.00957115576311929,0.08345280432244806
2017-04-26,9351.85,9336.2,9367.0,9301.35,191.4,0.49,0.0048621408462812266,0.004850358814640877,0.07882196200565805
2017-04-27,9342.15,9359.15,9367.15,9322.65,215.88,-0.1,-0.001037227928164075,-0.0010377662213055345,0.07753659736264433
2017-04-28,9304.05,9340.95,9342.65,9282.25,167.23,-0.41,-0.004078290329313949,-0.004086629235361126,0.07869481889055033
2017-05-02,9313.8,9339.85,9352.55,9269.9,166.56,0.1,0.001047930739838998,0.0010473820437181462,0.07818910758152015
2017-05-03,9311.95,9344.7,9346.3,9298.4,156.34,-0.02,-0.00019862998990727299,-0.00019864971945634827,0.07821780895111509
2017-05-04,9359.9,9360.95,9365.65,9323.25,277.9,0.51,0.005149297408169051,0.005136085112886035,0.07654324966343896
2017-05-05,9285.3,9374.55,9377.1,9272.0,239.13,-0.8,-0.007970170621481087,-0.008002102211332685,0.08187663434010495
2017-05-08,9314.05,9311.45,9338.7,9297.95,179.71,0.31,0.003096291988411881,0.0030915083481940896,0.08253014891156747
2017-05-09,9316.85,9337.35,9338.95,9307.7,136.42,0.03,0.00030062110467521386,0.0003005759272048997,0.07806295452244892
2017-05-10,9407.3,9339.65,9414.75,9336.0,157.36,0.97,0.009708216832942318,0.009661394890383165,0.08369223231329652
2017-05-11,9422.4,9448.6,9450.65,9411.3,176.44,0.16,0.0016051364365972098,0.0016038495819746207,0.0817657828981387
2017-05-12,9400.9,9436.65,9437.75,9372.55,159.08,-0.23,-0.002281796569876038,-0.002284403834589391,0.08088469234545398
2017-05-15,9445.4,9433.55,9449.25,9423.1,145.16,0.47,0.004733589337191146,0.004722421133111579,0.07768233090108395
2017-05-16,9512.25,9461.0,9517.2,9456.35,171.71,0.71,0.0070775192157028766,0.007052591126820168,0.07923527131241603
2017-05-17,9525.75,9517.6,9532.6,9486.1,211.86,0.14,0.0014192225814082526,0.0014182164368899746,0.07633827404106905
2017-05-18,9429.45,9453.2,9489.1,9418.1,199.34,-1.01,-0.010109440201558906,-0.010160887622263356,0.08790968244301557
2017-05-19,9427.9,9469.9,9505.75,9390.75,259.86,-0.02,-0.0001643786222951249,-0.00016439213394156289,0.08787729635639448
2017-05-22,9438.25,9480.25,9498.65,9427.9,202.88,0.11,0.0010978054497821077,0.001097203302033083,0.08696716452331392
2017-05-23,9386.15,9445.05,9448.05,9370.0,231.35,-0.55,-0.005520091118586645,-0.0055353831230343315,0.08368827972370277
2017-05-24,9360.55,9410.9,9431.9,9341.65,218.26,-0.27,-0.0027274228517549792,-0.002731149046275337,0.07798937842919051
2017-05-25,9509.75,9384.05,9523.3,9379.2,298.15,1.59,0.01593923433986255,0.015813538647069577,0.09446296534503973
2017-05-26,9595.1,9507.75,9604.9,9495.4,225.65,0.9,0.008974999342779899,0.008934963406205216,0.09838899230272216
2017-05-29,9604.9,9560.05,9637.75,9547.7,242.27,0.1,0.0010213546497690462,0.0010208334219841677,0.09630387449426055
2017-05-30,9624.55,9590.65,9635.3,9581.2,199.89,0.2,0.0020458307738757675,0.0020437409119485822,0.09629419622015645
2017-05-31,9621.25,9636.55,9649.6,9609.25,427.05,-0.03,-0.0003428731732911805,-0.00034293196773740485,0.09633210972422426
2017-06-01,9616.1,9603.55,9634.65,9589.9,181.53,-0.05,-0.0005352734831752803,-0.0005354167931684836,0.09569882813868191
2017-06-02,9653.5,9657.15,9673.5,9637.45,167.2,0.39,0.003889310635288634,0.0038817668205125984,0.08938422400162728
2017-06-05,9675.1,9656.3,9687.2,9640.7,131.69,0.22,0.0022375304293780207,0.002235030886008659,0.08929009433689265
2017-06-06,9637.15,9704.25,9709.3,9630.2,150.38,-0.39,-0.0039224400781388,-0.003930153021868312,0.09153099316172518
2017-06-07,9663.9,9663.95,9678.55,9630.55,165.67,0.28,0.002775716887253976,0.00277187169892756,0.08671328815580331
2017-06-08,9647.25,9682.4,9688.7,9641.5,160.16,-0.17,-0.0017229069009405684,-0.0017243928120047765,0.0873840040223322
2017-06-09,9668.25,9638.55,9676.25,9608.15,163.9,0.22,0.0021767861307626646,0.0021744203643893584,0.08646854846996266
2017-06-12,9616.4,9646.7,9647.05,9598.5,145.79,-0.54,-0.005362914695006937,-0.005377346743710021,0.08872727500812613
2017-06-13,9606.9,9615.55,9654.15,9595.4,133.73,-0.1,-0.0009878956782163328,-0.0009883839687650892,0.0858735224415888
2017-06-14,9618.15,9621.55,9627.4,9580.45,187.38,0.12,0.0011710333198013956,0.0011703481951004253,0.08584268276565568
2017-06-15,9578.05,9617.9,9621.4,9560.8,176.42,-0.42,-0.004169200937810369,-0.004177916288507491,0.07829941000256417
2017-06-16,9588.05,9595.45,9615.85,9565.5,219.81,0.1,0.0010440538522977771,0.0010435092071341514,0.07822316678138296
2017-06-19,9657.55,9626.4,9673.3,9614.9,146.15,0.72,0.007248606338097874,0.007222461457781959,0.08144343050203177
2017-06-20,9653.5,9670.5,9676.5,9643.75,164.44,-0.04,-0.0004193610180635021,-0.0004194489744864273,0.07781879249766316
2017-06-21,9633.6,9648.1,9650.45,9608.6,148.49,-0.21,-0.0020614284974361796,-0.0020635561656880373,0.0773831174160416
2017-06-22,9630.0,9642.65,9698.85,9617.75,204.89,-0.04,-0.00037369207772797175,-0.000373761918012166,0.055828776456411745
2017-06-23,9574.95,9643.25,9647.65,9565.3,180.58,-0.57,-0.00571651090342673,-0.005732912689073657,0.05094797843214145
2017-06-27,9511.4,9594.05,9615.4,9473.45,209.59,-0.66,-0.006637110376555566,-0.006659233938983297,0.055762943035678525
2017-06-28,9491.25,9520.2,9522.5,9474.35,177.65,-0.21,-0.0021185104190760695,-0.002120757636670813,0.05521074740329949
2017-06-29,9504.1,9522.95,9575.8,9493.8,267.28,0.14,0.0013538785723692381,0.001352962905149852,0.055681310430392615
2017-06-30,9520.9,9478.5,9535.8,9448.75,185.2,0.18,0.001767658168579711,0.001766097699525858,0.056319258694691544
2017-07-03,9615.0,9587.95,9624.0,9543.55,188.69,0.99,0.009883519415181397,0.00983499689076074,0.06565037616925408
2017-07-04,9613.3,9645.9,9650.65,9595.5,149.31,-0.02,-0.00017680707228295844,-0.00017682270449598077,0.06501916200070801
2017-07-05,9637.6,9619.75,9643.65,9607.35,134.85,0.25,0.0025277480157699372,0.0025245586342588938,0.06429920914605208
2017-07-06,9674.55,9653.6,9700.7,9639.95,152.0,0.38,0.003833942060263773,0.003826611235733112,0.06500686560465584
2017-07-07,9665.8,9670.35,9684.25,9642.65,146.23,-0.09,-0.0009044348315941919,-0.000904844079553839,0.06477399657946115
2017-07-10,9771.05,9719.3,9782.15,9646.45,38.75,1.09,0.010888907281342508,0.010830050005930295,0.07494571244704336
2017-07-11,9786.05,9797.45,9830.05,9778.85,185.32,0.15,0.0015351471950302287,0.0015339700611368952,0.07166536990248831
2017-07-12,9816.1,9807.3,9824.95,9787.7,150.05,0.31,0.0030706975746088716,0.003065992612029003,0.07171266250742928
2017-07-13,9891.7,9855.8,9897.25,9853.45,186.87,0.77,0.0077016330314483294,0.007672126856095382,0.0754415473996829
2017-07-14,9886.35,9913.3,9913.3,9845.45,164.46,-0.05,-0.0005408574865797267,-0.0005410038027499639,0.07293663703186595
2017-07-17,9915.95,9908.15,9928.2,9894.7,168.6,0.3,0.0029940271181982947,0.0029895539453158454,0.07307234016557794
2017-07-18,9827.15,9832.7,9885.35,9792.05,303.01,-0.9,-0.008955269036249769,-0.008995608472264691,0.07918254430658112
2017-07-19,9899.6,9855.95,9905.05,9851.65,206.38,0.74,0.007372432495688086,0.007345388951696966,0.08224281109164862
2017-07-20,9873.3,9920.2,9922.55,9863.45,166.08,-0.27,-0.002656672996888876,-0.0026602082152626847,0.0825890224485449
2017-07-21,9915.25,9899.6,9924.7,9838.0,193.29,0.42,0.004248832710441297,0.004239831907005981,0.08302415016928166
2017-07-24,9966.4,9936.8,9982.05,9919.6,179.91,0.52,0.005158720153299212,0.00514545954212565,0.07942672533433945
2017-07-25,9964.55,10010.55,10011.3,9949.1,191.21,-0.02,-0.00018562369561736514,-0.000185640925827809,0.07313737705462146
2017-07-26,10020.65,9983.65,10025.95,9965.95,203.7,0.56,0.005629958201825547,0.0056141692202992515,0.07204379000931208
2017-07-27,10020.55,10063.25,10114.85,10005.5,296.78,0.0,-9.979392554426703e-06,-9.979442348895859e-06,0.07254595813841756
2017-07-28,10014.5,9996.55,10026.05,9944.5,197.49,-0.06,-0.0006037592746904741,-0.000603941610716433,0.07340975908722817
2017-07-31,10077.1,10034.7,10085.9,10016.95,245.1,0.63,0.006250936142593311,0.006231480078246361,0.06967117923728629
2017-08-01,10114.65,10101.05,10128.6,10065.75,190.0,0.37,0.0037262704547935677,0.0037193451075221385,0.0691700608581141
2017-08-02,10081.5,10136.3,10137.85,10054.2,166.46,-0.33,-0.0032774243300558448,-0.0032828068489253134,0.07219490731569253
2017-08-03,10013.65,10081.15,10081.15,9998.25,198.67,-0.67,-0.006730149283340814,-0.006752898867547134,0.07861513787185508
2017-08-04,10066.4,10008.6,10075.25,9988.35,184.08,0.53,0.0052678094401141795,0.005253983067174928,0.07892424874915327
2017-08-07,10057.4,10074.8,10088.1,10046.35,141.57,-0.09,-0.0008940634188985275,-0.0008944633319799062,0.0722796164730688
2017-08-08,9978.55,10068.35,10083.8,9947.0,209.64,-0.78,-0.007839998409131632,-0.007870892777129898,0.07947606563991186
2017-08-09,9908.05,9961.15,9969.8,9893.05,174.4,-0.71,-0.007065154756953684,-0.007090231145001826,0.08397929220273999
2017-08-10,9820.25,9872.85,9892.65,9776.2,242.82,-0.89,-0.008861481320744158,-0.008900977750718143,0.08570550880224298
2017-08-11,9710.8,9712.15,9771.65,9685.55,294.73,-1.11,-0.011145337440492953,-0.011207912091976585,0.09396603331297373
2017-08-14,9794.15,9755.75,9818.3,9752.1,201.61,0.86,0.008583226922601606,0.008546600463314987,0.0989517447357229
2017-08-16,9897.3,9825.85,9903.95,9773.85,226.27,1.05,0.010531797042111934,0.010476724008841323,0.1012013531207391
2017-08-17,9904.15,9945.55,9947.8,9883.75,203.65,0.07,0.0006921079486323922,0.0006918685523784439,0.09780524046086775
2017-08-18,9837.4,9865.95,9865.95,9783.65,253.93,-0.67,-0.0067395990569609765,-0.0067624127157378065,0.10034875785678202
2017-08-21,9754.35,9864.25,9884.35,9740.1,211.63,-0.84,-0.008442271331855933,-0.008478109148736444,0.10303435301036397
2017-08-22,9765.55,9815.75,9828.45,9752.6,189.27,0.11,0.001148205672340863,0.0011475469883627705,0.10092095882968284
2017-08-23,9852.5,9803.05,9857.9,9786.75,173.82,0.89,0.008903748380787668,0.008864343739783512,0.10684946854670148
2017-08-24,9857.05,9881.2,9881.5,9848.85,190.4,0.05,0.0004618117229129304,0.00046170512069805943,0.10443519673265377
2017-08-28,9912.8,9907.15,9925.75,9882.0,164.49,0.57,0.005655850381199201,0.00563991611242626,0.1069148015361372
2017-08-29,9796.05,9886.4,9887.35,9783.75,178.67,-1.18,-0.011777701557582065,-0.011847608119118438,0.11420408050978682
2017-08-30,9884.4,9859.5,9909.45,9850.8,162.7,0.9,0.009018941307976203,0.008978513552038735,0.11692770822619176
2017-08-31,9917.9,9905.7,9925.1,9856.95,337.78,0.34,0.0033891789081785806,0.0033834485850860433,0.11675516748486653
2017-09-01,9974.4,9937.65,9983.45,9909.85,162.73,0.57,0.005696770485687397,0.005680605252728476,0.1187311125072224
2017-09-04,9912.85,9984.15,9988.4,9861.0,153.37,-0.62,-0.006170797240936721,-0.006189915299919124,0.11835623579570163
